GroupID,object,spt,npoints,median_mjd,pseudomag,ra_mean,dec_mean,ra_median,dec_median,ra_std,dec_std,ra_skew,dec_skew,ra_kurtosis,dec_kurtosis,semi_major_axis,semi_minor_axis,position_angle,bbox_width,bbox_height,bbox_diagonal,spatial_density,time_span,min_mjd,max_mjd,bbox,EC,CP,LP,I2,P3,HAM,EGG,SCI,CAL
6380,TOI-2229;;;;;;;;;;,;;;;;;;;;;,4,59690.38392194445,10.865342812554674,294.5737863175,-46.400135,294.57315111,-46.399069999999995,5.288819867701136,9.142039159846139,1.0711477295826672,-1.1101692669491743,-0.7400317759492787,-0.6979903872965667,25.82173367996682,1.2349521663253236,150.02550256754574,19.5840000000004,11.09098799995536,22.506511742497317,0.018415705256726436,1099.6922819104602,59689.34664236111,59692.35743574074,"[(-46.40392, 294.57288111), (-46.40392, 294.57596194), (-46.39848, 294.57596194), (-46.39848, 294.57288111)]",4,0,0,0,4,4,0,4,0
6381,TOI-2303;;;;;;;;;;,;;;;;;;;;;,7,59692.38610240741,12.148584017654702,348.29673555,-53.834198571428566,348.295285,-53.83328,11.057689426417173,8.343860565888438,0.18602472026008257,-0.22948784828035124,-1.810711488668487,-1.0738689727637825,32.342678758480204,10.177383050213448,54.77703266329339,23.651999999987083,24.207012000147188,33.843707450199055,0.012226129293177457,27345.55288668169,59690.41229670139,59765.280340196754,"[(-53.8375, 348.29353388), (-53.8375, 348.30025805), (-53.83093, 348.30025805), (-53.83093, 348.29353388)]",7,0,0,0,7,7,0,7,0
6382,HD 57372;;;;;;;;;;,G2V;;;;;;;;;;,16,59698.004666423614,,110.0116081725,-24.415533749999998,110.011578055,-24.415194999999997,1.3171541253785437,5.1498185599169375,-0.13282869149904725,-0.43676994806481717,-0.6153984551462042,-0.9789305430549882,12.762139658525369,2.531135859777159,-170.81447128823137,16.919999999998936,4.367015999991963,17.47447363282081,0.21653835881141056,2938.6988283953724,59692.97096608796,59701.016684988426,"[(-24.41816, 110.01093388), (-24.41816, 110.01214694), (-24.41346, 110.01214694), (-24.41346, 110.01093388)]",0,16,0,0,0,0,0,16,0
6383,HD 68695;;;;;;;;;;,G2V;;;;;;;;;;,4,59697.00201024306,,122.9358877025,-44.08525,122.93590749500001,-44.085210000000004,3.516141452065476,1.479362024657477,-0.00948511797028606,-0.3063092259572272,-1.979554007116858,-1.1248985168433672,9.182066479326823,1.6938906607680473,69.229356354149,3.5279999999943357,6.486984000025586,7.3842904477375475,0.1747787335485814,1467.389355452724,59693.01614623843,59697.03363934028,"[(-44.08578, 122.93496694), (-44.08578, 122.93676888), (-44.0848, 122.93676888), (-44.0848, 122.93496694)]",0,4,0,0,0,0,0,4,0
6384,HD 141926;;;;;;;;;;,G2V;;;;;;;;;;,10,59695.194525266204,,238.59116330299997,-55.329138,238.59143194,-55.329445,3.680041753046424,4.150883086768224,-0.18720858938696722,0.3402082086614036,-1.3430020045694055,-1.4353774144060483,13.140356323272728,3.41896315906212,-138.94349243381768,10.65600000000586,10.284983999952146,14.809835646603124,0.09124354869606881,2536.134461423002,59693.224749189816,59700.168306921296,"[(-55.33054, 238.58967), (-55.33054, 238.59252694), (-55.32758, 238.59252694), (-55.32758, 238.58967)]",0,10,0,0,0,0,0,10,0
6385,HD 179218;;;;;;;;;;,G2V;;;;;;;;;;,6,59693.3591662963,,287.7958327283333,15.784613333333333,287.795709025,15.78468,3.955580926293179,2.9618761621636365,0.29957796840239087,-0.12300460247909613,-1.1201771362240251,-1.2531673594447021,12.056008189880119,0.9741035547058494,53.28522717831658,7.919999999994332,10.716983999986951,13.325920082901838,0.07068926832187322,2208.7105842265555,59693.3591662963,59699.40628630787,"[(15.78348, 287.79449111), (15.78348, 287.79746805), (15.78568, 287.79746805), (15.78568, 287.79449111)]",0,6,0,0,0,0,0,6,0
6386,V V856 SCO;;;;;;;;;;,G2V;;;;;;;;;;,8,59698.222352743054,,242.14545961375,-39.10572125,242.14535055,-39.10574,3.08277912167995,2.0449446377404907,0.5611774355082363,0.11220259686833484,-0.7709543627824837,-1.21607212760374,7.547790545792352,5.001964019534895,91.85592951632086,5.652000000003454,9.137016000022413,10.743843138500518,0.154911424803917,1826.7863256581386,59694.18557392361,59699.18704230324,"[(-39.10642, 242.14445888), (-39.10642, 242.14699694), (-39.10485, 242.14699694), (-39.10485, 242.14445888)]",0,8,0,0,0,0,0,8,0
6387,HD 53367;;;;;;;;;;,G2V;;;;;;;;;;,4,59699.979621226856,,106.106591735,-10.4551625,106.1067025,-10.45543,2.5898410364363436,2.312118509073636,-0.4323313148514771,1.0792379078581702,-1.220528115030476,-0.7292773079140837,7.861452926487431,3.2261573011658418,49.565594851790905,4.931999999998737,5.982984000019087,7.753755318842086,0.13555610513214147,1816.5177657919594,59695.00626663194,59699.979621226856,"[(-10.45558, 106.10565), (-10.45558, 106.10731194), (-10.45421, 106.10731194), (-10.45421, 106.10565)]",0,4,0,0,0,0,0,4,0
6388,TIC29505837;;;;;;;;;;,;;;;;;;;;;,3,59721.02854112269,12.986049358932563,133.20227629,-43.3545,133.20221388,-43.35453,1.7190492461389784,1.5687906170089512,0.23600574594939583,0.12587297597352404,-1.4999999999770612,-1.500000000006703,,,,3.1319999999965376,3.4160039999619585,4.634491053798078,0.28040201537878584,1824.9671270149847,59719.01970831018,59724.01619599537,"[(-43.35492, 133.20183305), (-43.35492, 133.20278194), (-43.35405, 133.20278194), (-43.35405, 133.20183305)]",3,0,0,0,3,3,0,3,0
6389,TIC204671232;;;;;;;;;;,G2;;;;;;;;;;,8,60021.29328701389,12.351772155943712,184.9818159675,-27.28747125,184.98179388,-27.287635,1.0114335050186336,2.6834880818971194,0.18469241027903044,0.30267376054496314,-1.0908572987447789,0.20595105757672627,6.651265756448738,2.2430521633438736,-170.36872525102328,9.43199999998825,3.035015999978441,9.908276647323866,0.2794635747233577,114687.9973077768,59719.20082480324,60033.199448506944,"[(-27.28871, 184.98141805), (-27.28871, 184.98226111), (-27.28609, 184.98226111), (-27.28609, 184.98141805)]",8,0,0,0,8,8,0,8,0
6390,TOI-913;;;;;;;;;;,K3;;;;;;;;;;,24,59759.07481675926,11.063462180281519,234.57487035458334,-80.80076166666667,234.575365965,-80.80041,13.584969433262945,4.467465695330711,-0.8175228527428599,-1.8338200101629605,0.9269441689674669,2.2507914884646354,33.258161593575416,10.91384286440675,91.2342077761629,17.13599999996518,60.62799600000517,63.00314591332285,0.02310088270264388,43363.719389633865,59719.276009444446,59837.99940270833,"[(-80.80411, 234.56403194), (-80.80411, 234.58087305), (-80.79935, 234.58087305), (-80.79935, 234.56403194)]",24,0,0,0,24,24,0,24,0
6391,TIC322807675;;;;;;;;;;,;;;;;;;;;;,7,60031.24757776621,12.250996534020489,173.70224471857142,-25.607837142857143,173.70227,-25.60788,1.2939777731934128,4.939077299596914,-0.7598873606354202,0.35588434042143885,-0.2833602355125584,-1.078285937960759,12.31836825035338,2.106267355980578,-168.7618522167019,13.787999999989609,3.722004000007928,14.281535553846739,0.13640174607597605,113973.76018662103,59722.15533726852,60034.19848630787,"[(-25.60946, 173.70158111), (-25.60946, 173.702615), (-25.60563, 173.702615), (-25.60563, 173.70158111)]",7,0,0,0,7,7,0,7,0
6392,TOI-1117;;;;;;;;;;,G2;;;;;;;;;;,67,60087.22059923611,11.142882597673951,273.6002307674627,-66.42268955223881,273.6011,-66.42155,14.76195775899924,8.774094488342799,-0.522629197004117,-0.7447220447560757,-0.5593643039996166,-0.7354808057804179,38.431055087453835,17.023533402087118,67.66693041374465,34.3800000000158,62.33000400009132,71.18296003013984,0.031265960550650604,128883.96783208627,59736.3389494213,60089.20402219908,"[(-66.42895, 273.59086305), (-66.42895, 273.60817694), (-66.4194, 273.60817694), (-66.4194, 273.59086305)]",67,0,0,0,65,65,0,67,0
6393,TOI-2227;;;;;;;;;;,G2;;;;;;;;;;,7,59736.38631199074,10.962781944168,337.51294741857146,-67.85110571428571,337.51275,-67.85111,7.962039880734247,1.706599626653323,1.3353566034049515,0.07153968818610403,0.8469855391894026,-1.092957491222904,19.776640294936378,2.4752995126313544,99.87425038004946,4.823999999996431,24.49101600013819,24.961587303675028,0.05924939755901278,11292.508137031817,59736.38631199074,59767.30351428241,"[(-67.85173, 337.51072694), (-67.85173, 337.51753), (-67.85039, 337.51753), (-67.85039, 337.51072694)]",7,0,0,0,7,7,0,7,0
6394,TOI-4371;;;;;;;;;;,;;;;;;;;;;,2,59762.01081953704,11.514918554112366,186.90321957999998,-60.16418,186.90321957999998,-60.16418,1.127846629615821,4.225670124373621,1.9244592349630193e-10,0.0,-2.0,-2.0,,,,5.976000000003978,1.595015999930638,6.185196200613387,0.2098236139533023,39.78632739450404,59762.01081953704,59762.119748564815,"[(-60.16501, 186.90299805), (-60.16501, 186.90344111), (-60.16335, 186.90344111), (-60.16335, 186.90299805)]",2,0,0,0,2,2,0,2,0
6395,TOI-4340;;;;;;;;;;,;;;;;;;;;;,4,59762.044308344906,10.594822738568755,175.6624877725,-40.0623775,175.66261555,-40.06197,2.6638863414130705,3.258265182584374,-0.5231886045186429,-1.1289755300822382,-1.0823069511742136,-0.6871083796595521,10.093284462547857,2.0595363935651405,-141.23700045520187,6.804000000011001,6.249995999985458,9.23887796217614,0.09406237648452623,1091.5890584729786,59762.044308344906,59765.03291630787,"[(-40.06373, 175.66149194), (-40.06373, 175.66322805), (-40.06184, 175.66322805), (-40.06184, 175.66149194)]",4,0,0,0,4,4,0,4,0
6396,TOI-4366;;;;;;;;;;,;;;;;;;;;;,6,59764.04965576388,11.413661938698134,180.29992101333335,-67.76137833333333,180.29881708,-67.76023,14.212145576128815,7.549103575912708,0.30349049251257126,-0.7349934374022045,-1.46206806517612,-1.3620136118188064,34.876422369207766,18.30706629618527,85.1604129502725,16.776000000004387,34.50301200003878,38.36524485879071,0.010365871568826816,1064.0648711011181,59762.13472100694,59765.04797185185,"[(-67.76447, 180.29525388), (-67.76447, 180.30483805), (-67.75981, 180.30483805), (-67.75981, 180.29525388)]",6,0,0,0,6,6,0,6,0
6397,TOI-4365;;;;;;;;;;,;;;;;;;;;;,4,59763.10747412037,10.973625666443851,231.9569109675,-56.318695000000005,231.95704749499998,-56.31862,3.5670888289608755,1.1070609739192514,-0.2284005349319256,-0.6813645434185598,-1.6723292652028283,-1.0575040110030165,8.805669969252573,2.456189999468802,97.77773587618938,2.519999999981337,7.447967999985394,7.862736631015462,0.21311874424224908,1072.383849914535,59762.15976872685,59765.09579569445,"[(-56.31912, 231.95574), (-56.31912, 231.95780888), (-56.31842, 231.95780888), (-56.31842, 231.95574)]",4,0,0,0,4,4,0,4,0
6398,TOI-2201;;;;;;;;;;,;;;;;;;;;;,4,59765.21663659722,11.017306116432914,316.67017346750004,-57.5782725,316.670112495,-57.578765000000004,1.826335678189415,3.805613222599524,0.3957351112358627,1.1409982950451412,-1.0209698059093868,-0.6775720396215181,9.31683190184706,4.46603220135483,178.64204436637525,7.848000000009847,4.396031999885963,8.995343314414182,0.11594183025399045,1073.6545986279343,59762.27713050926,59765.21663659722,"[(-57.57887, 316.66962388), (-57.57887, 316.670845), (-57.57669, 316.670845), (-57.57669, 316.66962388)]",4,0,0,0,4,4,0,4,0
6399,TOI-333;;;;;;;;;;,;;;;;;;;;;,4,59764.25310070602,11.879072864365348,353.3592808325,-41.1708425,353.359265555,-41.170770000000005,1.5865965863256102,2.917314518516031,0.03252470413158828,-0.26728296275326136,-1.920239871634513,-1.2139829073025241,7.923999312262892,1.8108172607437585,-153.55563618797004,6.875999999982696,3.095999999959531,7.540861489214044,0.18789843864206324,1055.4664253115898,59762.3650346875,59765.25474427083,"[(-41.17187, 353.35886611), (-41.17187, 353.35972611), (-41.16996, 353.35972611), (-41.16996, 353.35886611)]",4,0,0,0,4,4,0,4,0
6400,TOI-4350;;;;;;;;;;,;;;;;;;;;;,4,59763.386455960645,10.14744350944575,32.8754535375,-76.107775,32.875347495,-76.10781,9.02500978938804,1.466898769467308,0.13762989369300616,0.18924728388563014,-1.1082644990619055,-1.5565201167223752,22.230498913592996,2.582258101113593,83.51271484611964,3.2399999999540796,21.75501599998597,21.994961267511886,0.056748655172345605,1096.1977187138164,59762.40588152778,59765.407107314815,"[(-76.10819, 32.87253805), (-76.10819, 32.87858111), (-76.10729, 32.87858111), (-76.10729, 32.87253805)]",4,0,0,0,4,4,0,4,0
6401,HD14420;;;;;;;;;;,;;;;;;;;;;,4,59765.37326375,8.856012573185554,34.76802979,-28.923085,34.7688575,-28.92291,11.365357317548954,1.7788760496448552,-0.5597471284356407,-1.0049144841896862,-1.2871521046225465,-0.7719833661520159,28.07826198665136,2.1058641503165556,82.17725012547338,3.9600000000035607,24.30698400000324,24.62744548621399,0.04155599930044662,1076.8714238622251,59762.42495047454,59765.37326375,"[(-28.92381, 34.76382611), (-28.92381, 34.77057805), (-28.92271, 34.77057805), (-28.92271, 34.76382611)]",4,0,0,0,4,4,0,4,0
6402,DTARPS-11;;;;;;;;;;,;;;;;;;;;;,2,59763.99271709491,12.119234038109342,167.41691361,-15.712035,167.41691361,-15.712035,6.325777264549296,0.48366103833137564,3.4311958101655704e-11,0.0,-2.0000000000000004,-2.0,,,,0.6839999999996849,8.946000000025833,8.972110788463425,0.3268473740420342,362.96730587017737,59762.99896677083,59763.99271709491,"[(-15.71213, 167.41567111), (-15.71213, 167.41815611), (-15.71194, 167.41815611), (-15.71194, 167.41567111)]",2,0,0,0,2,2,0,2,0
6403,2MASS J01435586-2718251;;;;;;;;;;,G2;;;;;;;;;;,7,59829.211464618056,13.031075226742864,25.98458729714286,-27.306430000000002,25.98458611,-27.3067,5.360203201212303,2.3494884549628106,-0.5541565184139479,0.5737903316038815,-0.7509169267215534,-1.0865253307297837,13.18743902987491,5.59414257181798,96.40804208790516,6.372000000001776,15.061967999997705,16.35436528982331,0.07293576664761252,6878.400601971165,59810.37943011574,59829.211464618056,"[(-27.30713, 25.982005), (-27.30713, 25.98618888), (-27.30536, 25.98618888), (-27.30536, 25.982005)]",7,0,0,0,7,7,0,7,0
6404,HD 203569;;;;;;;;;;,M0;;;;;;;;;;,48,59814.95918405093,8.971034851790016,321.213241553125,-52.728801874999995,321.2139775,-52.728615000000005,5.674848978665496,3.8075336882581614,-0.8511094816355813,-1.2889473966879192,-0.07155117609109674,3.1047249178655214,15.064553424271738,7.269543412079698,63.77037535271326,21.635999999986666,25.35202799988383,33.32929371748398,0.08750876581150077,1969.6354569251653,59814.95918405093,59820.35175203704,"[(-52.7326, 321.20855388), (-52.7326, 321.21559611), (-52.72659, 321.21559611), (-52.72659, 321.20855388)]",48,0,0,0,48,48,0,48,0
6405,HD 215532;;;;;;;;;;,G3;;;;;;;;;;,11,59815.01881634259,8.489773871686207,341.77829817727275,-60.078959090909095,341.77801111,-60.07768,8.029215476733643,9.058009992162892,0.24045744662397067,-0.23259174253859866,-1.2236942075541983,-1.4318873399605456,28.271624441864503,8.85955337145551,-139.2008684584682,25.271999999989703,21.90599999994447,33.44468298544698,0.019869639557860575,510.54725743836025,59815.01881634259,59816.41661855324,"[(-60.08286, 341.77558305), (-60.08286, 341.78166805), (-60.07584, 341.78166805), (-60.07584, 341.77558305)]",11,0,0,0,11,11,0,11,0
6406,HD 221141;;;;;;;;;;,M1;;;;;;;;;;,46,59820.17399633102,9.624586107104328,352.56611065391303,-69.76047760869565,352.56613652500005,-69.759465,12.29628692664714,7.5821017299622415,-0.2976116567173265,-1.5608008846098362,-0.2854822422059864,1.5071198998136568,30.113836288749003,18.531063501086397,87.57118382022716,32.3639999999898,53.7689880000471,62.75772913792013,0.026434054228054296,1958.6088553434856,59815.05109778936,59820.41347658564,"[(-69.76727, 352.55805305), (-69.76727, 352.57298888), (-69.75828, 352.57298888), (-69.75828, 352.55805305)]",46,0,0,0,46,46,0,46,0
6407,CD-71   59;;;;;;;;;;,M2;;;;;;;;;;,26,59820.3751603588,9.57656566279028,18.43308248576923,-70.870545,18.43356208,-70.870025,12.134167476467292,7.96079258366914,-0.9451044084241428,-2.711741773862714,0.40061158524385965,6.491312338985496,29.700260594914106,19.485185241249777,89.87220581534876,34.74000000002775,45.569015999998896,57.3009844523642,0.01642380890103918,1929.3696924077703,59815.100132175925,59820.38245850695,"[(-70.87819, 18.42479888), (-70.87819, 18.43745694), (-70.86854, 18.43745694), (-70.86854, 18.42479888)]",26,0,0,0,26,26,0,26,0
6408,V EG TUC;;;;;;;;;;,M2;;;;;;;;;;,29,59819.38326824074,9.832126161975793,19.95035355,-69.55910344827586,19.95097888,-69.5588,10.134010697807382,4.353281894279387,-1.0815428246331342,-0.18500714690627212,0.7618758600041664,-0.4225887831103261,24.86895574924964,10.504076030957155,94.5517817330996,16.956000000010363,41.02200000000096,44.38817883176139,0.0416924829396108,1932.234469904939,59815.13151739583,59820.42168706018,"[(-69.56126, 19.94315), (-69.56126, 19.954545), (-69.55655, 19.954545), (-69.55655, 19.94315)]",29,0,0,0,29,29,0,29,0
6409,TOI-4537;;;;;;;;;;,G0;;;;;;;;;;,7,59821.23625236111,9.492827067178384,340.5930740057143,-6.869778571428571,340.593075,-6.86956,2.1105631289999285,2.0170099511048236,-0.8351665751251538,-0.225784182901354,0.03955336200773285,-1.3786799149471576,5.389522209540965,4.691820572938532,125.3989735331447,5.18399999999879,6.6129840001167395,8.402702742914773,0.2041905200363084,2155.263813830925,59821.23625236111,59827.13704309028,"[(-6.8705, 340.59196), (-6.8705, 340.59379694), (-6.86906, 340.59379694), (-6.86906, 340.59196)]",7,0,0,0,7,7,0,7,0
6410,TOI-422;;;;;;;;;;,F9;;;;;;;;;;,6,59823.35693546296,10.267518343179484,71.80309768,-17.25283,71.80263305,-17.252775,7.429516423606228,1.0816786953636839,0.1900619500002382,-0.1295823782632221,-1.7849827020787907,-1.2831113324620822,18.284097265330818,1.8414494387008469,83.99747034373362,2.8079999999960137,15.590988000002426,15.841836093590834,0.13705046381633015,755.6613242481963,59822.311413159725,59824.38030111112,"[(-17.25321, 71.80124305), (-17.25321, 71.80557388), (-17.25243, 71.80557388), (-17.25243, 71.80124305)]",6,0,0,0,6,6,0,6,0
6411,TIC90850770;;;;;;;;;;,G2;;;;;;;;;;,2,59841.21106780093,11.53169128502828,307.59855249500004,-44.888445000000004,307.59855249500004,-44.888445000000004,1.9374697522026527,4.149302591990277,-2.240546669460405e-10,1.307741795817469e-11,-2.0000000000000004,-2.0,,,,5.867999999995277,2.739996000150313,6.4761873105079575,0.12439128712478564,5553.761701103136,59826.00569695602,59841.21106780093,"[(-44.88926, 307.59817194), (-44.88926, 307.59893305), (-44.88763, 307.59893305), (-44.88763, 307.59817194)]",2,0,0,0,2,2,0,2,0
6412,TOI-2411;;;;;;;;;;,K7;;;;;;;;;;,55,59853.12627950232,12.045318780440724,20.92351177890909,-8.701743272727272,20.92354305,-8.7015,2.930071509602703,5.754339112196294,0.14733546121374827,-0.4307950887063351,0.7721721308103295,-0.7474269201222548,14.317259725041053,6.695313311872651,-168.2807811633876,25.343999999999767,14.978988000000015,29.43957230504772,0.14487887225017515,39054.332644027934,59826.18189519676,59933.10683056713,"[(-8.70562, 20.92143111), (-8.70562, 20.92559194), (-8.69858, 20.92559194), (-8.69858, 20.92143111)]",55,0,0,0,54,54,0,55,0
6413,TOI-426;;;;;;;;;;,G2;;;;;;;;;;,78,59851.28955449074,10.53615227602503,79.10367027717949,-15.509980256410257,79.103674025,-15.509545,4.332066143094871,6.557068902445556,0.1097484628480987,-1.8969372748923534,0.25612529845734544,4.35144927862578,16.845301973524997,9.287176203279857,-158.64940484012337,32.83199999999766,20.166983999968124,38.53112336352026,0.11780298899210565,67832.0334947214,59847.293046192135,60033.00703248843,"[(-15.51705, 79.100965), (-15.51705, 79.10656694), (-15.50793, 79.10656694), (-15.50793, 79.100965)]",78,0,0,0,78,78,0,78,0
