target,count,ra,e_ra,dec,e_dec
20_MON,35,107.56109631371429,0.00026788052400585505,-4.238274857142857,0.0001544510474241501
HD19819,35,47.09486744057143,0.0024381734378249847,-60.173092,0.0013252586872898298
IC2714NO220,35,169.39818248,0.0040278636132742,-62.72933942857143,0.0011965832309441661
HD214094,35,339.18002361428574,0.002224698174745828,-43.47079028571429,0.0013238590775237302
HD45289,35,96.10270005885715,0.0015088923939963722,-42.845651714285715,0.0019098097929827708
HD144550,35,241.89426423371427,0.002471960467421271,-31.55244942857143,0.0017847638546328243
GL526,35,206.43671547228573,0.003050782453120485,14.886690571428572,0.001721464736884289
HD212918,35,337.2024491634286,0.0021990476347803775,-49.58611628571428,0.0013064344960334962
SW1335-1730,35,203.75884728085714,0.0004988721206450148,-17.502943714285713,0.0009687228879376156
HIP63242,35,194.38185050342858,0.0018431441433521866,-65.64845199999999,0.0024210787581089655
HD21161,35,51.104910274285714,0.001292988746275747,-15.65402142857143,0.0015627241351851753
J1630+10,35,247.60610088514284,0.0012700892891877274,10.156792000000001,0.002016774944427078
J1119-39,35,169.9094144954286,0.002013489465095712,-39.462948,0.001769442916659484
HD220339,35,350.77255878942856,0.0015993528031728148,-10.763614,0.001813033207573719
SW1251-4204,35,192.98458309171428,0.0021079211283732556,-42.073962571428574,0.0007192984443899122
TIC139147770,35,344.4458638768571,0.0012520033814304107,-42.93811371428571,0.0015878233079155192
J0623-27,35,95.79766955171429,0.0013033833047455205,-27.729795142857142,0.0014842830937941496
HIP-30502,35,96.1815281217143,0.0015492965053989385,-43.40571514285714,0.001172519588267156
GJ696,35,267.64479287,0.0017220453746864639,-6.049945428571428,0.0011317486284428272
CD-231087,35,195.86446676628572,0.0029405842162234922,-24.42046942857143,0.001389866567563262
HD127124,35,217.81840824142859,0.002276337063947764,-51.38317314285714,0.0017390375489447763
HD118466,35,204.45455634514286,0.0015067355606381257,-35.44942685714285,0.0018913810258310035
HIP-30158,35,95.19563467857142,0.0019040252864317593,-44.78910057142857,0.0014259299191963304
HD128020,34,219.4401710417647,0.00445520693220003,-67.93348794117647,0.0009973594817375604
WASP18A,34,24.355385248529412,0.0012373243672219045,-45.67796647058824,0.0007932322918322778
SW0548-6359,34,87.13907171911764,0.0029420167368335,-63.991161764705886,0.0020051879237612297
HD191391,34,302.58151229205885,0.0029874509682379815,-20.494048529411764,0.0014520479421777442
HD114642,34,198.01650150764704,0.0033025831355164206,-16.199759117647062,0.0009237386736823391
NGC2360NO79,34,109.32179135205882,0.0020276542196622648,-15.64426117647059,0.0013421867383648783
HD181321,34,290.3737269,0.0010553667750989092,-34.983283529411764,0.0007963548864475798
HD-28635,34,67.86646999647058,0.0002671469040802304,13.896971764705883,0.0002529399328407524
HD222595,34,355.5535982067647,0.0018902215039257977,-53.42352970588235,0.0006854747759406061
HD74591,34,131.2538371779412,0.002205144337754298,5.678792941176471,0.0007715137792589341
HD093372,34,161.1117412138235,0.0062204894703694735,-72.44345294117647,0.0009387597537215384
SW2357-4116,34,359.35036306735293,0.0008246631339156829,-41.27782794117647,0.0009654101951604566
HD32724,34,76.19938381794117,0.0025854523663612094,-11.699383823529411,0.0010211075825727087
WASP-19,34,148.41601649970588,0.0013023861245386413,-45.66007617647059,0.0016836396625675256
HD115892,34,200.14950031441177,0.0025176043541920326,-36.71299970588235,0.0011920048944720596
HD71685,34,127.07045243117648,0.001452828749272212,-14.588425882352942,0.0015338861670990173
HD145809,34,243.4190295797059,0.0021425032652961007,-21.398612352941175,0.0018491063506202478
SW2016+0317,34,304.2083897264706,0.0012264035642824123,3.292681764705882,0.0013357836664541212
IC4651NO11453,34,261.26872376147054,0.0022287082958056255,-49.97383029411765,0.0009407008518602145
HD000010,34,248.42370453058822,0.0019901431637749873,-9.552828823529412,0.0018600370877793892
SW2030+0625,34,307.72846198147056,0.0007894034276539103,6.429828529411765,0.0005558620515207402
HD000013,34,320.3681571117647,0.005016189058885307,-66.91996117647058,0.0016632985932569875
HD58489,34,111.01908138470588,0.002532837001497384,-40.04609382352941,0.0016371187082439792
HD76653,34,133.79926359823529,0.0010288176250014336,-54.966670588235296,0.0005591548881554924
HD27376,34,64.47567639323529,0.002780653733912578,-33.79810911764706,0.0005910461585138929
HD 7399,34,18.46365971823529,0.0007562859562223618,-20.513430588235295,0.0025538704330791175
SET-MOON-COORDINATES-IN-TCS-PANE,34,19.32576800117647,0.07211187815156891,4.018032058823529,0.04023456600602819
HIP9141,34,29.455372603529412,0.0010566306474509798,-21.90260117647059,0.001684734966488517
HIP-69645,34,213.81100470205882,0.001576360184670041,-42.804857647058824,0.0016031277361239688
HD224619,34,359.87074874705877,0.0014196215170897482,-20.03560088235294,0.0019339179382313497
HD219077,34,348.5302007558824,0.00298659962534016,-62.702010294117656,0.0015053933046823827
HD219482,34,349.2433904779412,0.00462743464452668,-62.00148911764706,0.000652776669065833
HD202560,34,319.2934310914706,0.006316649065693016,-38.87396470588235,0.0019202560361067777
HIP-87769,33,268.93847067848486,0.001128057189140217,11.801739696969696,0.0013173659439597466
HD109988,33,189.8173188930303,0.0018063115947108937,-32.725683030303024,0.0013909000791950566
HD44804,33,95.48729738666667,0.0014470154358415628,-40.88134303030303,0.0010682242415814042
SW2334-0134,33,353.6192744151515,0.0024714243759558947,-1.5789742424242423,0.0007281484665876575
HIP--4909,33,15.73894428969697,0.001398690360727322,-9.860391818181817,0.0013032110692086129
WASP-5,33,359.34974899484854,0.0013064032613476894,-41.278534848484846,0.001524340269615572
HD290038,33,77.90406748727273,0.0025017769664555972,-1.8562560606060607,0.0018337477665186315
TOI-257,33,47.516828851212125,0.0014628277931281004,-50.8327496969697,0.0008363442953088964
HD170133,33,276.8872902487879,0.0020705826044657497,8.05900181818182,0.0013823134018416331
HD6735,33,16.884806267575758,0.0016979329915109028,-41.74681363636363,0.0008129722403850981
HD66340,33,119.95183068757576,0.002662912947278736,-59.2122806060606,0.0017496337820297892
HD108564,33,187.07907705,0.0019321791303860624,-16.910427575757577,0.0014854398134550352
HIP40459,33,123.9202100960606,0.002006177479246598,-26.00949818181818,0.0013874221927406716
SW2334-4203,33,353.5647076969697,0.00045889569816879124,-42.06212333333333,0.0007781816411761674
HD11938,33,28.954694482727273,0.004294819041183777,-52.84162818181818,0.0013272986065343423
HD23356,33,55.98097633515152,0.002293373382552748,-19.108886363636366,0.0014176847723085303
LRC02_E1_1280,33,280.6313872348485,0.002026609667177329,6.513692727272727,0.0009219485910532794
HR1217,33,58.694672142424245,0.3853493014659149,-10.156783333333333,6.239814754986054
TIC296737508,33,142.17991218454546,0.0012489738358271597,-14.687461515151515,0.0020491387233606707
HIP-73815,33,226.30538199818182,0.0015120555431434664,6.288122424242424,0.0008650434609857872
TOI-222,33,359.1634906360606,0.0009383842909971672,-44.7208306060606,0.001811634171460924
HD134664,33,228.0458162418182,0.0021811188030611403,-30.885424545454548,0.0017816654619141382
HIP32812,33,102.60215402060606,0.002294874420223669,-51.045962424242425,0.0012549751748106251
HD218340,33,347.0529275042424,0.002575214185998102,-63.629253939393934,0.0011162547295371574
GJ1100,33,116.76663202454546,0.001434217048159178,-13.938846363636364,0.0009170530865966307
HD000001,33,24.340806965454544,0.0015790112220033506,-49.1957496969697,0.001230935835168541
HD200349,33,316.3843083621212,0.0028770339952967836,-59.138156060606065,0.0009299493917465783
V346-CEN,33,175.71055271454543,0.003082152955952894,-62.43572363636364,0.0015817352381593515
GL382,33,153.07291442363635,0.0015101362990048307,-3.7467045454545453,0.0008580358781436373
HD71479,33,126.89779419575757,0.0022878569623810685,-5.1487260606060605,0.0018050327895116377
HD212708,33,336.852550509697,0.0022744558677672273,-49.36584181818182,0.0022707012333003903
TOI-141,33,338.98347578727277,0.0019171338525402202,-59.86684878787879,0.001002860775406805
NGC3114NO262,33,151.43143258818182,0.012762239432801354,-60.31781484848485,0.002324770312865231
BD-08 2955,33,158.57904248787878,0.001149781813968361,-9.163181818181817,0.001742757252433246
HD39427,33,87.61570968515151,0.001869471537688651,-43.69930575757576,0.0011147057635975996
TOI-732,33,154.64478939878788,0.0009376378407693617,-11.718223939393939,0.000845358427657564
HD061005,33,113.94889884333334,0.0034367227064284922,-32.20422,0.0012290875680712942
HD220894,33,351.9060046760606,0.002030159075369784,-33.62764303030303,0.001185829047671967
J0353+05,33,58.28719152727273,0.001500619115123678,5.608694242424242,0.000841193461336104
HIP-41317,33,126.45644460000001,0.0011583060967207423,-29.93132696969697,0.0013152981716337536
TOI-488,33,120.59298186515151,0.0009412812890032598,3.3367066666666667,0.0009245899992249212
HD-27376,33,64.47895736090909,0.0018835249212991207,-33.79974696969697,0.002561142914852496
HD97037,33,167.55729302666668,0.0021788766756892686,-7.388699696969697,0.0017154873302659302
V392-CAR,32,119.5485197871875,0.002317158012814376,-60.8672471875,0.0010716470121007891
HIP109149,32,331.6470752734375,0.0016604707325556182,-34.4085296875,0.0014992675294957937
HD50445,32,102.92664122812499,0.0018695085055430711,-36.2302059375,0.0009887687337644543
CD-74966,32,228.0973506828125,0.0031779574497511863,-75.253770625,0.0022188851276463053
HIP45096,32,137.792510576875,0.001965563816272194,-55.03181125,0.0008479681597791788
J0104-38,32,16.0805870196875,0.0015866114497451182,-38.3090053125,0.001617187890564458
HD105,32,1.4707039971875,0.0038758614759246265,-41.754116875,0.0013272052555352105
HD187691,32,297.75805158375,0.004341068127482281,10.4107321875,0.0022089257853083193
IC4651NO14527,32,261.3493588228125,0.0023301002826515683,-49.93001375,0.0011418370879789758
HD24331,32,57.6500109509375,0.0027780501628294654,-42.56418,0.001609277537762744
HD-75049,32,131.39090170625,0.0006787760341908606,-50.733533125,0.0005212419257497156
HD103743,32,179.1809738853125,0.0014567230528195617,-32.2675309375,0.001029338526638377
HD-67621,32,121.6755554909375,0.001282924204568178,-48.497921875,0.0012654629077806234
TOI-193,32,358.6692144053125,0.00143878864607537,-37.6299709375,0.0021386766474689655
HD209449,32,331.095656818125,0.0013634171839626164,-38.8764540625,0.0012960009442831585
EPS-GRU,32,342.138784666875,0.0008531395390924215,-51.3181959375,0.0003633611850572475
HD100508,32,173.30683898875,0.004856751300469077,-67.05430125,0.0009296296522368322
8 LIB,32,222.67382813,0.0001847645914268661,-15.9992703125,7.368128291282606e-05
HD23456,32,55.7711012975,0.0021459671864654225,-50.6417025,0.0012173583245398138
CD-292360,32,83.7470439728125,0.002906260620769139,-29.9028471875,0.0021305719879801195
IC4651NO7646,32,261.1743224625,0.002321947430118667,-49.9852646875,0.0010425248024423675
HD56533,32,108.27673425875,0.00517908936882693,-63.34417125,0.001482075158077708
BD-013125,32,240.069363035,0.0021244777031545863,-1.7992590625,0.0015631386114315345
HD191862,32,303.1095991109375,0.003533325745933846,-12.617873125,0.0011702203748893342
HIP103019,32,313.0699953603125,0.0014535996369803002,-39.997271875,0.0010616403543289453
HD-175191,32,283.8199639196875,0.0003869951146677842,-26.2991278125,0.0004785443949117997
HD74535,32,130.5782500046875,0.0003441311817971379,-53.1010684375,0.0003194966744766368
BD-170063,32,7.1431371046875,0.001861448353184553,-16.226375,0.0013368885397602886
HD9782,32,23.8627783640625,0.0017930982602346838,-13.3792540625,0.0010346539373917573
HD-35296,32,81.1055911428125,0.0010374456631277891,17.3807296875,0.0018150970548556605
DEL-ARA,32,262.77148665406247,0.0009331056141574396,-60.682928125,0.00020273035483815938
HD36108,32,82.0889662203125,0.0022128362563318413,-22.4330153125,0.0025971361204648793
RSP95-83,32,161.564184813125,0.003178056285931743,-64.05005125,0.0006277545750143698
OBJ401,32,132.8286777909375,0.002470199971808845,11.6675934375,0.0021456326375508166
SW0501-2603,32,75.3002356721875,0.0008565996803594327,-26.0544865625,0.0016165447209030522
X-SGR,32,266.891290395625,0.0004587181820902508,-27.8328371875,0.0010934415463660697
HD63847,32,117.4962883984375,0.002704961299166743,-23.798919375,0.0013791650992428079
HD-147513,32,246.004526715625,0.0011123354412318548,-39.1935053125,0.0013192274972600772
HIP-42333,32,129.45936513499998,0.0015887311359161001,-6.8067965625,0.0015410587256718456
HD164492C,32,270.597742635625,0.002246457479867818,-23.0342128125,0.0017911561131782369
TOI-4324,32,145.646843198125,0.0009669229542037657,-19.2394840625,0.0012378176930095703
PHI-ERI,32,34.1268644315625,0.0016715678916260877,-51.513245,0.0005338901663049177
HD-126515,32,216.48348832875,0.002212868366850798,0.9923975,0.0008820650257647984
WASP156,32,32.782239744375,0.001121434009700577,2.4175496875,0.0009018564522604648
HD38382,32,86.1194733121875,0.0021108171779194948,-20.1263328125,0.0014886001962771572
OME-CAR,32,153.4357062978125,0.0024064362690128394,-70.0390721875,0.00048710954174144066
HIP-72043,32,221.0467306903125,0.0017584795304060815,18.4586221875,0.001799653612504087
HV6093,32,89.4453216021875,0.004779363481181853,-68.684725625,0.0004750547506636559
HD35650,32,81.125098876875,0.0013132147904275028,-38.9698034375,0.0008603660487852037
BET-GRU,32,340.6671673059375,0.00022941704450668774,-46.8856096875,0.0013754072344169886
SW1420-3112,32,215.1219273225,0.0016224475797643714,-31.201399375,0.0008169689752079554
CHI1-ORI,32,88.5926057340625,0.0011986371798063126,20.273548125,0.001503092376919041
HD-169467,32,276.74644172375,0.0013231562270105402,-45.971345625,0.0006345531193569358
HD-118716,32,204.97410938000002,0.00022363246938631354,-53.4674728125,6.233284097631728e-05
HD39014,32,86.1954278946875,0.002457402403035249,-65.7351628125,0.0007750888996816084
SW0018-1516,32,4.6063393603125,0.002562575166331933,-15.2664009375,0.0017474134975590887
HD166348,31,273.08997749612905,0.001841835053409815,-43.446783225806456,0.0014393294436325968
GJ3643,31,166.43506928870968,0.004490963479983831,10.234574193548386,0.0044601141795499654
HR-1217,31,58.81983066,0.002368535296238307,-12.09878870967742,0.0010806379040042336
GL438,31,175.83443524645162,0.004232102950247407,-51.83544483870968,0.010977131948120413
GJ294B,31,119.48132268483872,0.0031282204983383915,-60.29965741935484,0.0014885741897129516
HD38510,31,86.29011414419355,0.0018458339418304327,-26.99076806451613,0.0008089846284273975
HD208272,31,328.92383567709675,0.0027205718822511096,-29.70587193548387,0.002065617614428004
HD-93507,31,161.46335270193546,0.00485367134801402,-68.12962322580645,0.0013315239066480516
HD4313,31,11.417470812903225,0.001391526702355459,7.844169677419355,0.002028987405696266
HD 183216,31,292.41977158258067,0.0016255325973262096,-30.79987741935484,0.0011483755708018384
HD211188,31,333.9376050303226,0.0023469003037570337,-18.14534677419355,0.0017873917442219039
HD81700,31,141.0963401135484,0.00431886694657952,-63.72015870967742,0.0016916338097351532
HD1237,31,4.065806842258064,0.005629335947186948,-79.84783870967742,0.0002597273177217036
HD000015,31,352.5587569490323,0.0013854317899042138,-20.39103419354839,0.0018455437756836998
HD131183,31,223.15516463774193,0.0019301751603535853,-25.454808387096776,0.001331272816453565
HD-148427,31,247.11655351741936,0.0008106585264966013,-13.398221935483871,0.0013769178609122198
VXR-PSPC-72,31,131.11210512096775,0.0013520847253356127,-52.70955580645161,0.0005549460886360456
HD1979,31,5.986531662580645,0.0020038935675564156,-14.345663225806451,0.0013540098155647483
WASP-41,31,190.61941538967744,0.0013849989714697034,-30.639960645161292,0.00191932789535459
HD6107,31,15.32723522032258,0.004123033190051238,-60.86059419354839,0.0018565968404481387
